rate,value,target_value_after_1pct_change,elasticity,group,target,M_threshold
h_D,0.1732867951399863,1208.9352810569821,0.042257785490811675,Continental Europe,domestic_active,129.0692124105012
p_A,0.0555272748623402,1208.5049847612315,0.0066497478909920155,Continental Europe,domestic_active,129.0692124105012
h_A,0.2650329420250114,1208.4981099291354,0.006080839252478305,Continental Europe,domestic_active,129.0692124105012
alpha,0.1059981277866661,1208.112490103161,-0.025830114660283864,Continental Europe,domestic_active,129.0692124105012
d,0.0045376683896815,1183.094412857626,-2.0961352602813696,Continental Europe,domestic_active,129.0692124105012
r,0.002551335778662178,1117.9219072018132,1.0101010100048116,Continental Europe,domestic_PIs,129.0692124105012
I0,2.8236722182672405,1117.8101150121574,0.9999999999999911,Continental Europe,domestic_PIs,129.0692124105012
p_D,0.0525638240242846,1108.2099376498895,0.13257368083619156,Continental Europe,domestic_PIs,129.0692124105012
h_D,0.1732867951399863,1107.2481926131818,0.04567497827218427,Continental Europe,domestic_PIs,129.0692124105012
beta,0.0579818495252942,1107.1432334467995,0.036191367717724715,Continental Europe,domestic_PIs,129.0692124105012
p_A,0.0555272748623402,1106.8898793279814,0.013299495782610759,Continental Europe,domestic_PIs,129.0692124105012
h_A,0.2650329420250114,1106.8397116381411,0.008766582181440864,Continental Europe,domestic_PIs,129.0692124105012
alpha,0.1059981277866661,1106.613364665163,-0.011685052638962362,Continental Europe,domestic_PIs,129.0692124105012
d,0.0045376683896815,1082.6104795679635,-2.180471470169989,Continental Europe,domestic_PIs,129.0692124105012
r,0.0010637672526172537,1512.494658558409,1.0101010099683885,Hindu,domestic_active,66.04072398190046
I0,1.515582790421858,1512.3434090945389,1.0000000000000107,Hindu,domestic_active,66.04072398190046
p_D,0.049814293455348,1497.9367075004625,0.03786610087924939,Hindu,domestic_active,66.04072398190046
h_D,0.1732867951399863,1497.5581902961808,0.012587293564354318,Hindu,domestic_active,66.04072398190046
beta,0.1791759469228055,1497.403237558074,0.002238964967368893,Hindu,domestic_active,66.04072398190046
h_A,0.1373265360835137,1497.3848632159982,0.001011857064171215,Hindu,domestic_active,66.04072398190046
p_A,0.0610860487916103,1497.3782313659763,0.0005689570930506773,Hindu,domestic_active,66.04072398190046
alpha,0.032785049041009,1497.3387688909881,-0.00206649590646729,Hindu,domestic_active,66.04072398190046
d,0.0020204246761597,1467.251220270637,-2.011426534361527,Hindu,domestic_active,66.04072398190046
r,0.0010637672526172537,1439.122800151309,1.0101010099683911,Hindu,domestic_PIs,66.04072398190046
I0,1.515582790421858,1438.9788878731833,1.0000000000000073,Hindu,domestic_PIs,66.04072398190046
p_D,0.049814293455348,1425.8105527404755,0.07573220176341099,Hindu,domestic_PIs,66.04072398190046
h_D,0.1732867951399863,1425.0404083293347,0.021676797489769552,Hindu,domestic_PIs,66.04072398190046
h_A,0.1373265360835137,1424.7581082460408,0.0018625329074567537,Hindu,domestic_PIs,66.04072398190046
p_A,0.0610860487916103,1424.7477843743407,0.0011379141861509198,Hindu,domestic_PIs,66.04072398190046
beta,0.1791759469228055,1424.7437909253342,0.0008576193513562701,Hindu,domestic_PIs,66.04072398190046
alpha,0.032785049041009,1424.7235198157462,-0.0005651826686377086,Hindu,domestic_PIs,66.04072398190046
d,0.0020204246761597,1395.3914296728994,-2.05934528666736,Hindu,domestic_PIs,66.04072398190046
r,0.001410013616350625,901.4293056733388,1.010101009816776,Islamic,domestic_active,126.52032520325203
I0,1.1637804656881385,901.3391627453078,1.000000000000003,Islamic,domestic_active,126.52032520325203
p_D,0.0391857776601412,892.9219351960129,0.05680345688140359,Islamic,domestic_active,126.52032520325203
h_D,0.095267506505862,892.6130459529785,0.022190721924396046,Islamic,domestic_active,126.52032520325203
beta,0.1504077396776274,892.4893483326507,0.008329724677750295,Islamic,domestic_active,126.52032520325203
h_A,0.1880096745970342,892.4712595385847,0.006302776026034938,Islamic,domestic_active,126.52032520325203
p_A,0.0462098120373296,892.4462578391671,0.0035011983896075724,Islamic,domestic_active,126.52032520325203
alpha,0.0753308539571762,892.3790526400118,-0.004029513017639835,Islamic,domestic_active,126.52032520325203
d,0.0025844453130496,874.1110576964493,-2.051058606572264,Islamic,domestic_active,126.52032520325203
r,0.001410013616350625,833.7052989879256,1.0101010098167873,Islamic,domestic_PIs,126.52032520325203
I0,1.1637804656881385,833.6219284603726,1.0000000000000138,Islamic,domestic_PIs,126.52032520325203
p_D,0.0391857776601412,826.305921391959,0.11360691377867882,Islamic,domestic_PIs,126.52032520325203
h_D,0.095267506505862,825.632132875981,0.03197201696224588,Islamic,domestic_PIs,126.52032520325203
h_A,0.1880096745970342,825.4525952834558,0.01021959392014024,Islamic,domestic_PIs,126.52032520325203
p_A,0.0462098120373296,825.4260415598516,0.0070023967802056815,Islamic,domestic_PIs,126.52032520325203
alpha,0.0753308539571762,825.4073154407246,0.0047335768664593224,Islamic,domestic_PIs,126.52032520325203
beta,0.1504077396776274,825.3781284908938,0.0011973431947364759,Islamic,domestic_PIs,126.52032520325203
d,0.0025844453130496,807.8236987915977,-2.12566297453164,Islamic,domestic_PIs,126.52032520325203
r,0.009925676288730756,208.895090624363,1.0101010100582994,Japanese,domestic_active,50.47533632286996
I0,1.420229325529844,208.8742011153889,1.0000000000000044,Japanese,domestic_active,50.47533632286996
p_D,0.0419072439614916,207.28728934291337,0.2326573211811597,Japanese,domestic_active,50.47533632286996
h_D,0.1094335921692375,207.0350621130168,0.11069419656588206,Japanese,domestic_active,50.47533632286996
beta,0.1098612288668109,206.87142441805588,0.03156806656611621,Japanese,domestic_active,50.47533632286996
h_A,0.2239699336535069,206.826241781193,0.009720244772990777,Japanese,domestic_active,50.47533632286996
p_A,0.0270310072072109,206.8203249323377,0.006859184234190995,Japanese,domestic_active,50.47533632286996
alpha,0.032785049041009,206.76174143730313,-0.02146855067465085,Japanese,domestic_active,50.47533632286996
d,0.0133978920453826,202.0147339722745,-2.3168585577106455,Japanese,domestic_active,50.47533632286996
r,0.009925676288730756,144.53172101339274,1.0101010100583,Japanese,domestic_PIs,50.47533632286996
I0,1.420229325529844,144.51726784135252,1.0000000000000093,Japanese,domestic_PIs,50.47533632286996
p_D,0.0419072439614916,143.7522057914598,0.46531464237208087,Japanese,domestic_PIs,50.47533632286996
h_D,0.1094335921692375,143.34930316247778,0.18373468909026328,Japanese,domestic_PIs,50.47533632286996
beta,0.1098612288668109,143.11662109552552,0.021118213473125074,Japanese,domestic_PIs,50.47533632286996
h_A,0.2239699336535069,143.1109271298918,0.017138823760073356,Japanese,domestic_PIs,50.47533632286996
p_A,0.0270310072072109,143.1060329234216,0.013718368468650327,Japanese,domestic_PIs,50.47533632286996
alpha,0.032785049041009,143.08574593881792,-0.0004597673041639843,Japanese,domestic_PIs,50.47533632286996
d,0.0133978920453826,139.30804954297616,-2.6406102605924184,Japanese,domestic_PIs,50.47533632286996
r,0.0030987890106644045,428.98776516060667,1.0101010100968821,Other Civilizations,domestic_active,104.59615384615385
I0,1.1485814871393145,428.94486638410814,0.9999999999999997,Other Civilizations,domestic_active,104.59615384615385
p_D,0.0462098120373296,425.098112547642,0.09423758638676046,Other Civilizations,domestic_active,104.59615384615385
h_D,0.1033348216480584,424.8991589872202,0.047391683387627406,Other Civilizations,domestic_active,104.59615384615385
beta,0.0980829253011726,424.8163829094494,0.027901104271185594,Other Civilizations,domestic_active,104.59615384615385
h_A,0.2599301927099794,424.73123206963254,0.007851360130410845,Other Civilizations,domestic_active,104.59615384615385
p_A,0.031333575283049,424.7232921214646,0.005981808055526199,Other Civilizations,domestic_active,104.59615384615385
alpha,0.0638320420426842,424.637276435799,-0.01427157398273898,Other Civilizations,domestic_active,104.59615384615385
d,0.0052950099891291,415.67480235426376,-2.124589130329169,Other Civilizations,domestic_active,104.59615384615385
r,0.0030987890106644045,374.39893982625836,1.0101010100968821,Other Civilizations,domestic_PIs,104.59615384615385
I0,1.1485814871393145,374.36149993229105,1.0000000000000064,Other Civilizations,domestic_PIs,104.59615384615385
p_D,0.0462098120373296,371.353542986225,0.1884751727738717,Other Civilizations,domestic_PIs,104.59615384615385
h_D,0.1033348216480584,370.9007615902673,0.06631805725851246,Other Civilizations,domestic_PIs,104.59615384615385
beta,0.0980829253011726,370.72464757176033,0.01880378062371115,Other Civilizations,domestic_PIs,104.59615384615385
h_A,0.2599301927099794,370.7005842597039,0.012311674682951865,Other Civilizations,domestic_PIs,104.59615384615385
p_A,0.031333575283049,370.69929416337675,0.01196361611105495,Other Civilizations,domestic_PIs,104.59615384615385
alpha,0.0638320420426842,370.66043638486735,0.0014800711146843253,Other Civilizations,domestic_PIs,104.59615384615385
d,0.0052950099891291,362.3046215016588,-2.2528577904354554,Other Civilizations,domestic_PIs,104.59615384615385
r,0.0020012390516512824,518.2992614951911,1.0101010100073478,Other Western,domestic_active,57.16981132075472
I0,0.8723467459182142,518.2474315695221,0.9999999999999865,Other Western,domestic_active,57.16981132075472
p_D,0.0191788048301187,513.8202235215746,0.13719203298604474,Other Western,domestic_active,57.16981132075472
h_D,0.1880096745970342,513.1880600748017,0.013991213773693303,Other Western,domestic_active,57.16981132075472
p_A,0.0462098120373296,513.1610689763455,0.00873098327758338,Other Western,domestic_active,57.16981132075472
h_A,0.2878231366242557,513.1478844416574,0.006161480907905311,Other Western,domestic_active,57.16981132075472
beta,0.16094379124341,513.1376265460287,0.004162344211058914,Other Western,domestic_active,57.16981132075472
alpha,0.1256286337293967,513.1068783561152,-0.001830096835608875,Other Western,domestic_active,57.16981132075472
d,0.0033680345453574,502.2202814210651,-2.123492884647333,Other Western,domestic_active,57.16981132075472
r,0.0020012390516512824,440.3063833886097,1.0101010100073593,Other Western,domestic_PIs,57.16981132075472
I0,0.8723467459182142,440.262352750679,0.9999999999999966,Other Western,domestic_PIs,57.16981132075472
p_D,0.0191788048301187,437.0993688070852,0.27438406598466897,Other Western,domestic_PIs,57.16981132075472
p_A,0.0462098120373296,435.97943684700493,0.01746196655600004,Other Western,domestic_PIs,57.16981132075472
h_D,0.1880096745970342,435.9682120145915,0.01488689270133957,Other Western,domestic_PIs,57.16981132075472
h_A,0.2878231366242557,435.94839687738397,0.010341128464507294,Other Western,domestic_PIs,57.16981132075472
alpha,0.1256286337293967,435.9456975000919,0.009721867914985576,Other Western,domestic_PIs,57.16981132075472
beta,0.16094379124341,435.86756727225765,-0.008201883598079947,Other Western,domestic_PIs,57.16981132075472
d,0.0033680345453574,426.0029655173821,-2.2712270344372865,Other Western,domestic_PIs,57.16981132075472
r,0.0014040879746062274,1801.6534536651784,1.0101010098947785,Sinic,domestic_active,112.34408602150538
I0,2.3836829463902283,1801.47328832349,0.9999999999999974,Sinic,domestic_active,112.34408602150538
p_D,0.0665685886740751,1784.2546074793668,0.03463083436841208,Sinic,domestic_active,112.34408602150538
h_D,0.1373265360835137,1784.019063554084,0.021425011885355442,Sinic,domestic_active,112.34408602150538
beta,0.1098612288668109,1783.8795822555028,0.013604961902929858,Sinic,domestic_active,112.34408602150538
h_A,0.2239699336535069,1783.7069927414839,0.0039286924689643805,Sinic,domestic_active,112.34408602150538
p_A,0.0462098120373296,1783.6782343613736,0.002316347501118123,Sinic,domestic_active,112.34408602150538
alpha,0.08385059627868,1783.4903902780939,-0.0082151727463512,Sinic,domestic_active,112.34408602150538
d,0.0026460027216252,1747.4902994299493,-2.0265682614265526,Sinic,domestic_active,112.34408602150538
r,0.0014040879746062274,1714.8217169888833,1.0101010098947771,Sinic,domestic_PIs,112.34408602150538
I0,2.3836829463902283,1714.650234820685,0.9999999999999879,Sinic,domestic_PIs,112.34408602150538
p_D,0.0665685886740751,1698.849336818259,0.06926166874380321,Sinic,domestic_PIs,112.34408602150538
h_D,0.1373265360835137,1698.1619031715604,0.0287689799688163,Sinic,domestic_PIs,112.34408602150538
beta,0.1098612288668109,1697.8343977300651,0.009477553111440332,Sinic,domestic_PIs,112.34408602150538
h_A,0.2239699336535069,1697.7751926287392,0.0059901274473119406,Sinic,domestic_PIs,112.34408602150538
p_A,0.0462098120373296,1697.7521478578487,0.004632695002682579,Sinic,domestic_PIs,112.34408602150538
alpha,0.08385059627868,1697.6391846711356,-0.00202130452814433,Sinic,domestic_PIs,112.34408602150538
d,0.0026460027216252,1662.4574837103157,-2.0743691950087983,Sinic,domestic_PIs,112.34408602150538
r,0.004039961553417015,777.9859729179796,1.0101010100767904,United States,domestic_active,132.49329758713137
I0,2.769234017680794,777.9081743208742,0.9999999999999895,United States,domestic_active,132.49329758713137
p_D,0.0632720369798097,770.8937363466181,0.08927781094681224,United States,domestic_active,132.49329758713137
h_D,0.2675082704370338,770.6932635641326,0.06324935193401382,United States,domestic_active,132.49329758713137
beta,0.0379489621704903,770.6129704699221,0.05282446788861038,United States,domestic_active,132.49329758713137
p_A,0.0427902590781596,770.241495233767,0.004593841074050419,United States,domestic_active,132.49329758713137
h_A,0.3680548723958049,770.2243996040811,0.0023742235725647946,United States,domestic_active,132.49329758713137
alpha,0.0725530118763076,769.868009621593,-0.043897803666020196,United States,domestic_active,132.49329758713137
d,0.0069535079418892,753.8445570534013,-2.1243087863635908,United States,domestic_active,132.49329758713137
r,0.004039961553417015,692.384331240105,1.0101010100767953,United States,domestic_PIs,132.49329758713137
I0,2.769234017680794,692.3150928071469,0.9999999999999978,United States,domestic_PIs,132.49329758713137
p_D,0.0632720369798097,686.6844161649376,0.17855562189576415,United States,domestic_PIs,132.49329758713137
h_D,0.2675082704370338,685.9624702047432,0.07323285378453401,United States,domestic_PIs,132.49329758713137
beta,0.0379489621704903,685.800601731108,0.04961829445019222,United States,domestic_PIs,132.49329758713137
p_A,0.0427902590781596,685.5234658587508,0.009187682148232934,United States,domestic_PIs,132.49329758713137
h_A,0.3680548723958049,685.4849387684229,0.0035670678303542044,United States,domestic_PIs,132.49329758713137
alpha,0.0725530118763076,685.2353058720934,-0.03285120874809496,United States,domestic_PIs,132.49329758713137
d,0.0069535079418892,670.1367017528268,-2.2355462415295397,United States,domestic_PIs,132.49329758713137
